order_id,customer_id,restaurant_id,delivery_partner_id,order_timestamp,subtotal_amount,discount_amount,delivery_fee,total_amount,is_cod,is_cancelled
ORD202504017156,CUST018798,REST15841,DP03220,2025-04-26 13:27:00,268.66,38.62,28.06,258.1,N,N
ORD202504001881,CUST154966,REST12052,DP03674,2025-04-26 13:28:00,399.12,66.16,37.32,370.28,N,N
ORD202504016594,CUST125470,REST00361,DP14005,2025-04-26 13:28:00,278.65,0.0,41.75,320.4,Y,N
ORD202504001473,CUST042654,REST00473,DP14362,2025-04-26 13:28:00,412.47,58.2,42.78,397.05,Y,N
ORD202504015665,CUST142944,REST04371,DP07376,2025-04-26 13:29:00,162.5,34.76,37.64,165.38,N,N
ORD202504014012,CUST154473,REST02328,DP14947,2025-04-26 13:29:00,0.0,0.0,0.0,0.0,N,Y
ORD202504022535,CUST133900,REST11283,DP11017,2025-04-26 13:30:00,281.45,0.0,21.31,302.77,Y,N
ORD202504024189,CUST106938,REST17763,DP13856,2025-04-26 13:30:00,608.3,0.0,31.88,640.18,N,N
ORD202504022199,CUST006477,REST16807,DP02959,2025-04-26 13:31:00,120.0,23.18,26.54,123.36,N,N
ORD202504004964,CUST165458,REST19364,DP09410,2025-04-26 13:31:00,235.27,0.0,35.14,270.42,N,N
ORD202504000409,CUST163386,REST16658,DP00600,2025-04-26 13:32:00,345.62,0.0,44.51,390.13,N,N
ORD202504013769,CUST190708,REST19265,DP13402,2025-04-26 13:32:00,354.3,0.0,38.0,392.3,N,N
ORD202504019388,CUST038858,REST14546,DP03220,2025-04-26 13:33:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504003575,CUST178770,REST15322,DP14994,2025-04-26 13:33:00,506.31,0.0,25.19,531.5,N,N
ORD202504004895,CUST008153,REST07602,DP00202,2025-04-26 13:33:00,377.98,0.0,43.0,420.98,N,N
ORD202504024265,CUST120806,REST10378,DP03860,2025-04-26 13:34:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504021747,CUST152252,REST07873,DP12482,2025-04-26 13:34:00,257.32,0.0,21.6,278.92,N,N
ORD202504024435,CUST071301,REST13735,DP08258,2025-04-26 13:34:00,377.92,0.0,26.7,404.62,N,N
ORD202504022256,CUST115660,REST11696,DP01478,2025-04-26 13:35:00,324.02,70.14,39.05,292.93,N,N
ORD202504024059,CUST052861,REST01999,DP13122,2025-04-26 13:35:00,160.11,36.95,26.89,150.05,Y,N
ORD202504017756,CUST064582,REST01581,DP10334,2025-04-26 13:37:00,337.02,0.0,30.19,367.21,Y,N
ORD202504004402,CUST124154,REST18190,DP10616,2025-04-26 13:37:00,319.42,0.0,24.39,343.81,N,N
ORD202504023852,CUST176772,REST09435,DP02411,2025-04-26 13:37:00,491.2,0.0,28.99,520.19,N,N
ORD202504005117,CUST009310,REST14394,DP02675,2025-04-26 13:38:00,246.71,0.0,43.01,289.72,N,N
ORD202504006063,CUST055427,REST13238,DP08803,2025-04-26 13:38:00,311.73,27.99,37.33,321.08,N,N
ORD202504020254,CUST199350,REST01113,DP02195,2025-04-26 13:38:00,461.51,60.04,29.57,431.04,N,N
ORD202504016702,CUST074008,REST00267,DP11870,2025-04-26 13:39:00,520.24,0.0,28.11,548.35,Y,N
ORD202504019807,CUST056306,REST07925,DP14423,2025-04-26 13:40:00,346.76,0.0,25.09,371.85,N,N
ORD202504014552,CUST198064,REST19312,DP07861,2025-04-26 13:40:00,382.69,75.73,37.16,344.12,N,N
ORD202504021353,CUST135907,REST10599,DP11708,2025-04-26 13:41:00,223.37,0.0,35.31,258.68,N,N
ORD202504016219,CUST183932,REST15105,DP09153,2025-04-26 13:42:00,401.36,38.15,25.13,388.34,N,N
ORD202504010315,CUST014106,REST00401,,2025-04-26 13:42:00,0.0,0.0,0.0,0.0,N,Y
ORD202504015711,CUST077469,REST12007,DP01504,2025-04-26 13:43:00,313.1,35.9,36.28,313.48,N,N
ORD202504024068,CUST012853,REST18063,DP14259,2025-04-26 13:43:00,461.38,58.65,40.1,442.83,N,N
ORD202504000423,CUST152471,REST14032,DP07798,2025-04-26 13:44:00,157.27,29.73,38.07,165.61,N,N
ORD202504010977,CUST085994,REST07091,DP02221,2025-04-26 13:44:00,174.59,29.43,27.03,172.19,Y,N
ORD202504011735,CUST021917,REST09836,DP05705,2025-04-26 13:44:00,523.37,0.0,25.37,548.75,N,N
ORD202504010447,CUST099218,REST09241,DP14626,2025-04-26 13:46:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504017656,CUST012139,REST13331,DP08032,2025-04-26 13:47:00,398.07,47.41,21.27,371.94,Y,N
ORD202504020647,CUST030365,REST08535,DP10002,2025-04-26 13:49:00,213.27,0.0,30.28,243.55,N,N
ORD202504000262,CUST175052,REST09668,DP05866,2025-04-26 13:50:00,227.65,0.0,43.25,270.9,N,N
ORD202504021895,CUST070154,REST08193,DP04733,2025-04-26 13:51:00,521.27,0.0,40.59,561.86,N,N
ORD202504022665,CUST052490,REST13690,DP12539,2025-04-26 13:52:00,218.47,0.0,28.58,247.05,N,N
ORD202504000110,CUST141684,REST14273,DP06004,2025-04-26 13:53:00,393.62,47.55,40.39,386.46,Y,N
ORD202504020218,CUST075184,REST03858,DP06884,2025-04-26 13:53:00,240.14,40.97,44.19,243.37,N,N
ORD202504024128,CUST182005,REST09364,DP09576,2025-04-26 13:53:00,478.35,0.0,32.39,510.73,Y,N
ORD202504000496,CUST143697,REST00283,DP05164,2025-04-26 13:53:00,426.08,27.91,36.62,434.8,N,N
ORD202504004054,CUST100675,REST09105,DP04733,2025-04-26 13:54:00,483.76,0.0,34.43,518.19,Y,N
ORD202504013061,CUST048000,REST10082,DP06723,2025-04-26 13:55:00,385.69,0.0,31.03,416.72,N,N
ORD202504001736,CUST053113,REST14450,DP05408,2025-04-26 13:55:00,245.77,0.0,40.08,285.85,N,N
ORD202504014261,CUST183625,REST11874,DP02345,2025-04-26 13:56:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504009076,CUST070373,REST11048,DP08012,2025-04-26 13:57:00,261.6,25.22,28.11,264.49,N,N
ORD202504010420,CUST099240,REST17620,DP13108,2025-04-26 13:58:00,289.99,55.37,24.05,258.67,N,N
ORD202504010458,CUST077268,REST17504,DP00904,2025-04-26 13:58:00,229.94,0.0,29.67,259.62,N,N
ORD202504009093,CUST141306,REST06964,DP00910,2025-04-26 13:59:00,266.55,0.0,40.64,307.19,N,N
ORD202504023261,CUST006606,REST11280,DP09314,2025-04-26 13:59:00,419.89,75.18,29.74,374.45,N,N
ORD202504005793,CUST105887,REST17167,DP05953,2025-04-26 13:59:00,319.79,0.0,22.38,342.17,N,N
ORD202504020380,CUST022955,REST07943,DP07338,2025-04-26 14:00:00,252.12,0.0,38.99,291.12,Y,N
ORD202504012094,CUST199779,REST01634,DP05059,2025-04-26 14:01:00,393.01,0.0,27.08,420.1,N,N
ORD202504012496,CUST189097,REST07682,DP00459,2025-04-26 14:01:00,338.75,0.0,41.68,380.44,N,N
ORD202504014244,CUST178474,REST04433,DP04331,2025-04-26 14:01:00,392.72,0.0,41.21,433.93,N,N
ORD202504013805,CUST010726,REST10534,,2025-04-26 14:03:00,0.0,0.0,0.0,0.0,N,Y
ORD202504011053,CUST119752,REST19154,DP14381,2025-04-26 14:03:00,363.07,0.0,21.24,384.3,Y,N
ORD202504013255,CUST178722,REST08120,DP03819,2025-04-26 14:03:00,331.64,74.64,26.66,283.67,N,N
ORD202504004813,CUST016385,REST05381,DP06964,2025-04-26 14:04:00,228.34,0.0,22.59,250.93,N,N
ORD202504022789,CUST182487,REST03539,DP00726,2025-04-26 14:04:00,353.23,56.51,34.6,331.32,Y,N
ORD202504004158,CUST073385,REST03328,DP05084,2025-04-26 14:05:00,295.66,18.52,25.09,302.23,N,N
ORD202504022936,CUST114063,REST13954,DP13127,2025-04-26 14:05:00,236.3,0.0,30.7,267.0,N,N
ORD202504011486,CUST082995,REST00267,DP10096,2025-04-26 14:06:00,282.88,0.0,37.78,320.67,Y,N
ORD202504019540,CUST050613,REST12360,DP11183,2025-04-26 14:06:00,354.63,71.19,25.13,308.57,Y,N
ORD202504018076,CUST162308,REST17667,DP01513,2025-04-26 14:07:00,224.05,23.62,29.05,229.48,N,N
ORD202504009735,CUST014327,REST06686,DP07274,2025-04-26 14:09:00,279.99,0.0,40.24,320.22,N,N
ORD202504004624,CUST076388,REST08470,DP13586,2025-04-26 14:10:00,556.29,60.18,24.78,520.89,Y,N
ORD202504023799,CUST113667,REST03386,DP05437,2025-04-26 14:10:00,215.84,0.0,44.71,260.55,Y,N
ORD202504015664,CUST194450,REST18831,DP11105,2025-04-26 14:11:00,383.93,0.0,32.85,416.78,N,N
ORD202504024541,CUST042502,REST12925,DP10602,2025-04-26 14:12:00,483.08,0.0,24.03,507.1,N,N
ORD202504021295,CUST069758,REST01081,DP06594,2025-04-26 14:12:00,197.44,0.0,44.23,241.67,N,N
ORD202504019228,CUST093319,REST18501,DP11779,2025-04-26 14:14:00,473.56,44.89,44.24,472.9,N,N
ORD202504023753,CUST136099,REST03990,DP06842,2025-04-26 14:16:00,381.45,0.0,39.16,420.61,N,N
ORD202504012156,CUST006483,REST08189,DP11782,2025-04-26 14:16:00,242.6,0.0,22.89,265.5,N,N
ORD202504017930,CUST150583,REST15124,DP14248,2025-04-26 14:16:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504017901,CUST187626,REST08796,DP11052,2025-04-26 14:16:00,612.09,0.0,31.93,644.02,N,N
ORD202504020683,CUST072297,REST14706,DP05153,2025-04-26 14:16:00,294.38,0.0,32.97,327.35,N,N
ORD202504011657,CUST184156,REST00264,DP00588,2025-04-26 14:17:00,386.09,0.0,29.17,415.26,Y,N
ORD202504002457,CUST186522,REST00334,DP02889,2025-04-26 14:17:00,408.22,0.0,23.47,431.69,N,N
ORD202504009925,CUST014349,REST05892,DP08221,2025-04-26 14:18:00,292.96,0.0,27.3,320.25,N,N
ORD202504021014,CUST060064,REST09413,DP11655,2025-04-26 14:18:00,376.45,49.5,27.16,354.11,N,N
ORD202504013561,CUST150213,REST09100,DP06248,2025-04-26 14:18:00,417.03,0.0,39.03,456.05,N,N
ORD202504022767,CUST089748,REST05874,DP00915,2025-04-26 14:18:00,325.29,41.25,36.14,320.19,N,N
ORD202504008681,CUST194244,REST12039,DP02842,2025-04-26 14:20:00,297.09,54.84,28.97,271.22,N,N
ORD202504006233,CUST136118,REST00595,DP07848,2025-04-26 14:21:00,258.05,0.0,44.97,303.02,Y,N
ORD202504012180,CUST064462,REST18216,DP04746,2025-04-26 14:21:00,361.51,70.01,28.59,320.08,N,N
ORD202504020869,CUST030688,REST04108,DP01731,2025-04-26 14:21:00,218.2,11.2,21.8,228.8,Y,N
ORD202504000688,CUST097367,REST18182,DP11852,2025-04-26 14:23:00,162.57,29.95,23.52,156.14,N,N
ORD202504003038,CUST042211,REST13638,DP00905,2025-04-26 14:23:00,352.49,0.0,23.89,376.37,N,N
ORD202504015543,CUST021526,REST18013,DP11938,2025-04-26 14:23:00,372.04,0.0,37.4,409.44,N,N
ORD202504007196,CUST175084,REST13149,DP03443,2025-04-26 14:24:00,612.39,30.88,34.49,616.0,N,N
ORD202504005493,CUST026448,REST02702,DP02217,2025-04-26 14:24:00,322.55,0.0,29.17,351.72,Y,N
ORD202504019680,CUST015727,REST11332,DP03100,2025-04-26 14:26:00,438.02,0.0,27.38,465.41,N,N
ORD202504010456,CUST119137,REST12450,DP10605,2025-04-26 14:26:00,329.78,35.3,22.61,317.09,N,N
ORD202504006800,CUST033020,REST17855,DP05209,2025-04-26 14:27:00,399.21,0.0,30.58,429.79,N,N
ORD202504000554,CUST159848,REST15708,DP12300,2025-04-26 14:28:00,579.51,0.0,41.39,620.9,Y,N
ORD202504022871,CUST002980,REST01710,DP06750,2025-04-26 14:28:00,0.0,0.0,0.0,0.0,Y,Y
ORD202504015393,CUST139274,REST10576,DP02678,2025-04-26 14:29:00,755.14,0.0,29.64,784.77,Y,N
ORD202504004306,CUST026823,REST18721,,2025-04-26 14:29:00,0.0,0.0,0.0,0.0,N,Y
ORD202504002935,CUST116434,REST18272,DP03534,2025-04-26 14:31:00,332.02,67.21,43.8,308.62,N,N
ORD202504008752,CUST102546,REST17362,DP05023,2025-04-26 14:31:00,502.21,0.0,41.42,543.63,N,N
ORD202504008823,CUST185148,REST17272,DP10441,2025-04-26 14:31:00,275.96,57.74,38.27,256.49,Y,N
ORD202504015898,CUST091703,REST16601,DP13281,2025-04-26 14:32:00,311.18,0.0,36.82,348.0,N,N
ORD202504019750,CUST029444,REST10600,DP07915,2025-04-26 14:32:00,437.19,0.0,38.97,476.16,N,N
ORD202504002239,CUST080654,REST03304,DP06945,2025-04-26 14:33:00,351.41,0.0,34.03,385.44,N,N
ORD202504018640,CUST064678,REST05320,DP12043,2025-04-26 14:33:00,488.72,0.0,44.77,533.49,N,N
ORD202504001812,CUST002817,REST05902,DP12632,2025-04-26 14:33:00,335.51,0.0,43.55,379.07,Y,N
ORD202504016618,CUST061467,REST06648,DP11848,2025-04-26 14:34:00,205.15,0.0,38.21,243.36,N,N
ORD202504013635,CUST191228,REST08024,DP05506,2025-04-26 14:35:00,269.03,0.0,34.93,303.96,Y,N
ORD202504017088,CUST108348,REST13691,DP14071,2025-04-26 14:36:00,347.89,0.0,38.76,386.65,N,N
ORD202504013277,CUST193433,REST05421,DP00815,2025-04-26 14:36:00,382.5,77.81,30.73,335.41,Y,N
ORD202504018042,CUST073093,REST15989,DP12768,2025-04-26 14:36:00,594.61,0.0,43.16,637.76,N,N
ORD202504002393,CUST123814,REST16212,DP08877,2025-04-26 14:37:00,489.8,0.0,29.36,519.16,N,N
ORD202504018929,CUST045695,REST07871,DP11112,2025-04-26 14:37:00,386.91,51.16,35.09,370.84,N,N
ORD202504017034,CUST108579,REST16296,DP01483,2025-04-26 14:38:00,357.4,78.89,44.3,322.81,N,N
ORD202504016808,CUST056166,REST17900,DP13249,2025-04-26 14:38:00,132.07,0.0,31.11,163.18,Y,N
ORD202504016542,CUST158695,REST03104,DP02588,2025-04-26 14:39:00,332.39,54.91,37.01,314.49,Y,N
ORD202504016405,CUST170065,REST08102,DP05113,2025-04-26 14:40:00,446.11,0.0,38.76,484.87,N,N
ORD202504011036,CUST037099,REST13593,DP13119,2025-04-26 14:40:00,505.94,0.0,39.43,545.37,Y,N
ORD202504011419,CUST072866,REST07214,DP05902,2025-04-26 14:41:00,231.49,0.0,44.48,275.97,N,N
ORD202504006886,CUST158864,REST10725,DP07770,2025-04-26 14:42:00,0.0,0.0,0.0,0.0,N,Y
ORD202504004347,CUST193278,REST07781,DP00138,2025-04-26 14:42:00,367.54,83.52,40.87,324.89,N,N
ORD202504021151,CUST056289,REST11534,DP06686,2025-04-26 14:43:00,0.0,0.0,0.0,0.0,N,Y
ORD202504015135,CUST178143,REST18123,DP12363,2025-04-26 14:43:00,242.03,0.0,43.77,285.8,N,N
ORD202504011395,CUST067728,REST18125,DP09533,2025-04-26 14:43:00,270.02,0.0,42.05,312.06,N,N
ORD202504024570,CUST087194,REST17429,DP04703,2025-04-26 14:45:00,227.87,0.0,33.36,261.23,N,N
ORD202504000127,CUST022572,REST05827,DP12886,2025-04-26 14:45:00,282.97,0.0,40.04,323.02,N,N
ORD202504019831,CUST029353,REST07890,DP02551,2025-04-26 14:46:00,315.68,0.0,32.2,347.88,Y,N
ORD202504006745,CUST111531,REST09098,DP09186,2025-04-26 14:46:00,304.01,46.52,26.76,284.25,N,N
ORD202504016569,CUST138730,REST16604,DP02884,2025-04-26 14:47:00,215.08,21.26,30.4,224.22,N,N
ORD202504022846,CUST125719,REST16996,DP08582,2025-04-26 14:48:00,224.09,0.0,33.46,257.56,N,N
ORD202504020183,CUST094817,REST10298,DP09357,2025-04-26 14:49:00,294.34,0.0,43.2,337.53,N,N
ORD202504004050,CUST178339,REST00816,DP05768,2025-04-26 14:49:00,181.75,0.0,23.68,205.44,Y,N
ORD202504007206,CUST145195,REST04210,DP03494,2025-04-26 14:49:00,195.94,0.0,24.83,220.77,N,N
ORD202504018144,CUST157752,REST04045,DP04704,2025-04-26 14:50:00,290.97,27.88,21.94,285.04,N,N
ORD202504020907,CUST093655,REST05774,DP12565,2025-04-26 14:51:00,379.71,0.0,34.41,414.12,N,N
ORD202504003826,CUST014552,REST07159,DP07014,2025-04-26 14:52:00,302.8,51.72,43.4,294.48,N,N
ORD202504022696,CUST059319,REST12318,DP04061,2025-04-26 14:52:00,526.82,0.0,38.29,565.11,Y,N
ORD202504017870,CUST165264,REST05362,DP05051,2025-04-26 14:53:00,630.81,0.0,27.5,658.31,N,N
ORD202504004734,CUST197782,REST01166,DP09455,2025-04-26 14:54:00,265.66,0.0,33.41,299.06,N,N
ORD202504023748,CUST148430,REST03701,DP12948,2025-04-26 14:55:00,419.73,0.0,39.29,459.02,N,N
ORD202504021545,CUST064026,REST00639,DP04480,2025-04-26 14:56:00,389.62,0.0,35.79,425.41,N,N
ORD202504021397,CUST112213,REST00423,DP13881,2025-04-26 14:56:00,262.73,20.67,39.65,281.71,N,N
ORD202504012291,CUST079013,REST12887,DP09370,2025-04-26 14:57:00,453.97,98.88,29.37,384.47,N,N
ORD202504018087,CUST137246,REST18020,DP11733,2025-04-26 14:58:00,236.85,35.81,36.09,237.14,N,N
ORD202504012779,CUST004331,REST13378,DP08645,2025-04-26 19:00:00,463.19,0.0,28.39,491.59,N,N
ORD202504012868,CUST009930,REST11484,DP03096,2025-04-26 19:00:00,440.2,0.0,22.18,462.38,N,N
ORD202504001566,CUST120454,REST06759,DP08350,2025-04-26 19:01:00,159.74,0.0,24.55,184.29,N,N
ORD202504015685,CUST107145,REST08226,DP10132,2025-04-26 19:01:00,332.37,0.0,43.71,376.09,N,N
ORD202504017822,CUST051326,REST08083,DP10904,2025-04-26 19:03:00,857.09,95.27,41.31,803.13,Y,N
ORD202504023958,CUST103020,REST08554,DP14128,2025-04-26 19:03:00,430.05,0.0,42.13,472.17,N,N
ORD202504021361,CUST076635,REST11204,DP11950,2025-04-26 19:03:00,191.41,46.16,22.55,167.79,Y,N
ORD202504020949,CUST199664,REST10002,DP10744,2025-04-26 19:04:00,325.37,67.08,36.29,294.57,N,N
ORD202504018877,CUST177822,REST06617,DP01879,2025-04-26 19:04:00,229.48,15.9,40.0,253.57,N,N
ORD202504006665,CUST171685,REST04978,DP03107,2025-04-26 19:04:00,386.82,33.96,24.25,377.11,N,N
ORD202504013828,CUST196149,REST09513,DP07153,2025-04-26 19:05:00,251.61,0.0,44.45,296.06,Y,N
ORD202504001770,CUST046891,REST08121,DP13044,2025-04-26 19:05:00,407.93,25.3,35.73,418.37,N,N
ORD202504001609,CUST060880,REST16949,DP08965,2025-04-26 19:05:00,497.96,0.0,32.66,530.62,Y,N
ORD202504007515,CUST119431,REST19543,DP04052,2025-04-26 19:06:00,298.15,0.0,29.98,328.13,N,N
ORD202504016969,CUST144005,REST10541,DP13112,2025-04-26 19:06:00,318.49,0.0,38.11,356.6,N,N
ORD202504006792,CUST088741,REST13943,DP13760,2025-04-26 19:06:00,218.4,0.0,42.38,260.77,N,N
ORD202504003308,CUST103542,REST03012,DP09984,2025-04-26 19:07:00,280.82,0.0,31.73,312.55,N,N
ORD202504007666,CUST071735,REST08754,DP00921,2025-04-26 19:07:00,207.72,0.0,34.18,241.9,Y,N
ORD202504021299,CUST088197,REST12181,DP03499,2025-04-26 19:08:00,326.28,0.0,30.47,356.75,N,N
ORD202504003786,CUST112234,REST00067,DP09217,2025-04-26 19:09:00,172.18,0.0,20.78,192.96,N,N
ORD202504018547,CUST167863,REST17645,DP00545,2025-04-26 19:09:00,457.22,0.0,28.9,486.12,Y,N
ORD202504003793,CUST051652,REST17570,DP01332,2025-04-26 19:11:00,264.96,51.45,26.49,240.0,N,N
ORD202504012412,CUST111404,REST19536,DP09968,2025-04-26 19:11:00,326.45,0.0,26.91,353.35,Y,N
ORD202504015799,CUST122285,REST11362,DP12696,2025-04-26 19:11:00,361.55,0.0,43.57,405.12,N,N
ORD202504024936,CUST069179,REST12013,DP01489,2025-04-26 19:11:00,478.71,0.0,39.75,518.46,N,N
ORD202504001653,CUST109762,REST06934,DP08503,2025-04-26 19:12:00,242.12,0.0,43.86,285.98,N,N
ORD202504022528,CUST005111,REST17952,DP14083,2025-04-26 19:12:00,523.62,0.0,34.77,558.39,N,N
ORD202504016126,CUST132987,REST07364,DP02953,2025-04-26 19:13:00,342.45,0.0,34.87,377.32,Y,N
ORD202504019328,CUST188456,REST18361,DP07847,2025-04-26 19:13:00,325.41,41.25,20.37,304.53,N,N
ORD202504002835,CUST152923,REST17049,DP02013,2025-04-26 19:13:00,295.31,0.0,27.14,322.45,N,N
ORD202504009824,CUST165971,REST09158,DP09632,2025-04-26 19:13:00,614.0,0.0,28.17,642.17,Y,N
ORD202504023141,CUST168535,REST19862,DP05676,2025-04-26 19:14:00,378.27,0.0,37.11,415.38,N,N
ORD202504018894,CUST114959,REST16186,DP03459,2025-04-26 19:15:00,402.17,96.98,26.08,331.27,N,N
ORD202504006872,CUST058307,REST14166,DP07017,2025-04-26 19:15:00,257.97,37.26,44.78,265.49,Y,N
ORD202504009973,CUST128686,REST09852,DP12979,2025-04-26 19:15:00,480.91,112.13,29.14,397.92,Y,N
ORD202504016744,CUST123571,REST14668,DP03510,2025-04-26 19:16:00,321.86,0.0,24.79,346.64,N,N
ORD202504024743,CUST027410,REST14577,DP13516,2025-04-26 19:17:00,330.0,0.0,37.06,367.06,Y,N
ORD202504008845,CUST126534,REST11707,,2025-04-26 19:17:00,0.0,0.0,0.0,0.0,N,Y
ORD202504011490,CUST092886,REST08376,DP04662,2025-04-26 19:18:00,338.68,67.06,42.0,313.62,N,N
ORD202504005277,CUST017589,REST18830,DP13681,2025-04-26 19:18:00,387.03,0.0,26.06,413.09,Y,N
ORD202504023927,CUST035448,REST15154,DP03418,2025-04-26 19:18:00,362.36,77.61,43.69,328.44,Y,N
ORD202504023031,CUST049058,REST19045,DP11622,2025-04-26 19:18:00,262.55,0.0,26.98,289.53,N,N
ORD202504007740,CUST164004,REST08548,DP05370,2025-04-26 19:19:00,0.0,0.0,0.0,0.0,N,Y
ORD202504024303,CUST101888,REST06460,DP09468,2025-04-26 19:20:00,300.18,0.0,33.05,333.23,Y,N
ORD202504009193,CUST158027,REST16543,DP08250,2025-04-26 19:20:00,435.66,0.0,26.51,462.16,Y,N
ORD202504004318,CUST174668,REST11589,DP02616,2025-04-26 19:21:00,214.52,0.0,31.99,246.51,N,N
ORD202504019002,CUST073259,REST04950,DP13557,2025-04-26 19:21:00,363.36,0.0,22.76,386.11,N,N
ORD202504008689,CUST140460,REST14409,DP04334,2025-04-26 19:21:00,377.5,0.0,27.73,405.23,N,N
ORD202504004440,CUST001284,REST01629,DP12999,2025-04-26 19:21:00,201.65,45.84,34.47,190.28,N,N
ORD202504014849,CUST113002,REST07735,DP02219,2025-04-26 19:21:00,218.18,0.0,25.88,244.05,N,N
ORD202504022377,CUST126781,REST07068,DP04167,2025-04-26 19:24:00,449.59,0.0,20.21,469.8,N,N
ORD202504014691,CUST007931,REST11717,DP10081,2025-04-26 19:25:00,326.03,0.0,20.82,346.85,Y,N
ORD202504018712,CUST193448,REST15265,DP13631,2025-04-26 19:25:00,216.23,45.76,25.78,196.25,N,N
ORD202504022972,CUST001519,REST19242,DP01975,2025-04-26 19:25:00,493.94,0.0,20.78,514.73,N,N
ORD202504002072,CUST129834,REST01884,DP13851,2025-04-26 19:26:00,0.0,0.0,0.0,0.0,N,Y
ORD202504010290,CUST100448,REST06729,DP05414,2025-04-26 19:26:00,304.59,0.0,28.74,333.34,Y,N
ORD202504003725,CUST131245,REST03666,DP04457,2025-04-26 19:28:00,241.77,21.39,44.06,264.44,N,N
ORD202504000475,CUST058025,REST13279,DP05777,2025-04-26 19:28:00,554.98,0.0,31.9,586.88,N,N
ORD202504002530,CUST055763,REST07700,DP06887,2025-04-26 19:30:00,247.41,61.83,38.81,224.39,Y,N
ORD202504012908,CUST166656,REST06936,DP12507,2025-04-26 19:31:00,271.14,54.68,37.58,254.04,N,N
ORD202504016778,CUST070866,REST03440,DP02674,2025-04-26 19:31:00,479.03,0.0,28.37,507.4,Y,N
ORD202504011895,CUST037609,REST16808,DP10040,2025-04-26 19:32:00,454.23,0.0,38.97,493.2,Y,N
ORD202504013709,CUST119156,REST14686,DP06231,2025-04-26 19:33:00,287.04,0.0,26.21,313.25,N,N
ORD202504006062,CUST124700,REST02881,DP08807,2025-04-26 19:34:00,352.49,75.04,43.32,320.77,N,N
ORD202504002040,CUST098172,REST05294,DP00881,2025-04-26 19:34:00,254.08,50.67,31.42,234.83,N,N
ORD202504001872,CUST174212,REST11928,DP04099,2025-04-26 19:34:00,206.17,0.0,24.92,231.09,N,N
ORD202504013802,CUST096749,REST00885,DP00462,2025-04-26 19:34:00,149.53,18.05,41.84,173.32,N,N
ORD202504019665,CUST181253,REST00117,DP13254,2025-04-26 19:35:00,301.36,0.0,23.54,324.9,N,N
ORD202504003798,CUST087016,REST09660,DP11947,2025-04-26 19:36:00,299.85,32.94,30.03,296.94,N,N
ORD202504008314,CUST124839,REST00958,DP03436,2025-04-26 19:37:00,552.61,39.51,28.52,541.62,N,N
ORD202504013174,CUST133507,REST11438,DP00060,2025-04-26 19:37:00,288.11,0.0,32.77,320.88,Y,N
ORD202504010308,CUST029115,REST09467,DP09180,2025-04-26 19:37:00,317.89,47.04,27.94,298.79,N,N
ORD202504020300,CUST129812,REST14476,DP02153,2025-04-26 19:38:00,224.93,0.0,28.38,253.32,N,N
ORD202504017287,CUST041405,REST09263,DP14442,2025-04-26 19:38:00,385.53,0.0,30.41,415.94,N,N
ORD202504003748,CUST122845,REST02508,DP06144,2025-04-26 19:38:00,245.38,0.0,26.45,271.82,N,N
ORD202504006266,CUST165843,REST17107,DP13337,2025-04-26 19:39:00,650.27,58.35,25.03,616.95,Y,N
ORD202504023732,CUST010528,REST16797,DP06243,2025-04-26 19:39:00,409.87,56.8,25.34,378.41,Y,N
ORD202504017206,CUST125991,REST14825,DP07597,2025-04-26 19:39:00,240.51,17.98,20.69,243.22,N,N
ORD202504005127,CUST063071,REST06326,DP06570,2025-04-26 19:41:00,427.36,0.0,24.39,451.75,N,N
ORD202504017448,CUST104370,REST03133,DP10505,2025-04-26 19:41:00,387.3,0.0,25.91,413.21,N,N
ORD202504024924,CUST178939,REST12489,DP05399,2025-04-26 19:42:00,306.95,0.0,43.42,350.37,N,N
ORD202504022592,CUST021771,REST13633,DP11062,2025-04-26 19:42:00,322.64,0.0,35.19,357.83,N,N
ORD202504023096,CUST006452,REST12312,DP01591,2025-04-26 19:42:00,397.55,0.0,26.75,424.31,N,N
ORD202504024163,CUST099655,REST14554,DP06302,2025-04-26 19:42:00,215.16,0.0,42.63,257.79,N,N
ORD202504003652,CUST068759,REST17383,DP10817,2025-04-26 19:42:00,410.46,25.5,42.14,427.1,Y,N
ORD202504017525,CUST051076,REST10765,DP09646,2025-04-26 19:43:00,325.5,0.0,37.39,362.89,N,N
ORD202504008223,CUST100371,REST13403,DP11866,2025-04-26 19:44:00,417.52,32.89,32.3,416.93,Y,N
ORD202504002016,CUST180695,REST05955,DP00500,2025-04-26 19:44:00,332.86,0.0,22.69,355.55,N,N
ORD202504009784,CUST175764,REST05340,DP02047,2025-04-26 19:44:00,335.2,17.01,25.11,343.29,Y,N
ORD202504022688,CUST016911,REST17618,DP04982,2025-04-26 19:44:00,368.52,0.0,44.57,413.09,N,N
ORD202504000674,CUST078859,REST18795,DP03120,2025-04-26 19:45:00,245.78,28.45,41.12,258.45,N,N
ORD202504017069,CUST195470,REST11234,DP08090,2025-04-26 19:46:00,300.3,33.07,30.77,298.0,N,N
